"","zz","hs","calcs","calcs.1"
"2008-12-12",2031.99,1960.38,1.03730122546316,0.00317971127462917
"2008-12-15",2073.03,1975.03,1.0331112799805,0.00388543993092257
"2008-12-16",2110.24,1994.45,1.02978343556671,0.00420188708790884
"2008-12-17",2136.31,2001.42,1.04230543663899,0.0046612719674562
"2008-12-18",2175.36,2045.1,1.04215936741946,0.00422888437014791
"2008-12-19",2194.99,2052.11,1.04402819649748,0.0044536834274196
"2008-12-22",2193.48,2017.55,1.05558286624428,0.00508045289408524
"2008-12-23",2054.53,1918.96,1.08731202210726,0.00446554645861706
"2008-12-24",2010.1,1887.08,1.09003407392533,0.00392816188247684
"2008-12-25",2003.49,1870.77,1.09009854601244,0.00401970152041545
"2008-12-26",1983.76,1862.1,1.08825262296531,0.00365665892791618
"2008-12-29",1984.76,1854.76,1.06679350071752,0.00295448132704545
"2008-12-30",1971.47,1833.44,1.07832290153642,0.00292940716490394
"2008-12-31",1939.43,1817.72,1.07773906188859,0.00255906287763766
"2009-01-05",2020.24,1882.96,1.08563975977677,0.00220742411707774
"2009-01-06",2091.89,1942.8,1.07949822880238,0.002497552328138
"2009-01-07",2104.92,1931.18,1.08386399467944,0.00272084532939524
"2009-01-08",2052.3,1887.99,1.08740617692533,0.00289133406796734
"2009-01-09",2107.77,1918.37,1.09443371238698,0.00324978360551493
"2009-01-12",2137.84,1920.69,1.09849622832737,0.00372428254664065
"2009-01-13",2081.67,1876.19,1.11894587602156,0.00324000508144966
"2009-01-14",2160.06,1955.24,1.07111530031476,0.00229989138266376
"2009-01-15",2181.06,1954.87,1.06972914643694,0.00206072470776901
"2009-01-16",2195.63,1990.21,1.07606391219807,0.00182993857275569
"2009-01-19",2192.81,2012.47,1.08456234267179,0.00197153252599311
"2009-01-20",2214.84,2025.19,1.07394661966197,0.00163735137042932
"2009-01-21",2217.63,2021.71,1.07857136055134,0.00174174175359739
"2009-01-22",2256.37,2044.55,1.08280379051485,0.00183815430287487
"2009-01-23",2238.08,2032.68,1.09033788386957,0.0018108871724429
"2009-02-02",2306.77,2057.06,1.09150102380012,0.0025706838964434
"2009-02-03",2369.65,2108.91,1.07924286530347,0.00255757523615732
"2009-02-04",2423.89,2166.41,1.05601782776895,0.00201132329923756
"2009-02-05",2384.76,2150.97,1.06182693636498,0.00145615222748572
"2009-02-06",2493.74,2237.28,1.06679803219113,0.00125156429010425
"2009-02-09",2579.23,2296.67,1.08383052749272,0.00154750492047032
"2009-02-10",2653.21,2326.75,1.09289970853101,0.00181349195978028
"2009-02-11",2658.05,2331.14,1.12159789512155,0.00107053826510177
"2009-02-12",2707.92,2318.34,1.035478905882,0.00274377393257204
"2009-02-13",2805.01,2399.06,1.00899682733028,0.00310152773582319
"2009-02-16",2854.44,2462.25,0.992178076779328,0.00277937739796166
"2009-02-17",2738.58,2385.29,1.02690327951226,0.002340918430063
"2009-02-18",2632.91,2275.84,1.00497879900277,0.00262874531462946
"2009-02-19",2687.49,2298.41,1.00944427101923,0.00279088342586042
"2009-02-20",2776.96,2344.32,1.00467319246125,0.00352340341494488
"2009-02-23",2871.79,2410.48,1.00372738429647,0.0035376778903838
"2009-02-24",2754.24,2301.85,1.00110140478258,0.00357766686026114
"2009-02-25",2771.1,2304.25,1.00758018118155,0.00329982479136906
"2009-02-26",2571.28,2190.19,1.07935621231834,0.00226393332369973
"2009-02-27",2416.95,2140.49,1.13068930497363,0.000554460882008493
"2009-03-02",2478.81,2164.67,1.13760951390108,0.000522158929035005
"2009-03-03",2499.83,2142.15,1.1196725041334,0.00128123173057899
"2009-03-04",2651.41,2285.15,1.09205294752446,0.0012812801371692
"2009-03-05",2671.57,2304.92,1.09424263289806,0.000876067801526242
"2009-03-06",2653.47,2286.58,1.10281173045582,0.00133460112605346
"2009-03-09",2536.01,2202.53,1.11775586559719,0.0016138938446562
"2009-03-10",2601.42,2240.78,1.12060004164784,0.00171657897137975
"2009-03-11",2587.37,2220.38,1.11916457289912,0.00177544945973011
"2009-03-12",2597.23,2215.7,1.11696108961109,0.00182696746453769
"2009-03-13",2569.63,2205.42,1.11813768695731,0.00169589856541315
"2009-03-16",2603.06,2241.61,1.10760959160006,0.000975948290285171
"2009-03-17",2699.59,2322.4,1.10365939267638,0.000917579537822365
"2009-03-18",2734.55,2332.65,1.11328510095049,0.00139970638187191
"2009-03-19",2797.16,2382.56,1.10666237952427,0.0016675774845027
"2009-03-20",2784.11,2379.84,1.10821808367812,0.00150735016596106
"2009-03-23",2843.88,2439.39,1.09571713374982,0.00116592837078303
"2009-03-24",2865.33,2451.78,1.08875544532777,0.000768631840093043
"2009-03-25",2785.66,2401.33,1.09523014372985,0.000587575391930893
"2009-03-26",2853.41,2479.79,1.0876199238415,-0.000600544786286422
"2009-03-27",2877.88,2498.93,1.09009438069142,-0.000531580370713016
"2009-03-30",2883.21,2484.49,1.10075292425734,0.000103015972927915
"2009-03-31",2914.13,2507.79,1.09000255870752,0.000343939862649528
"2009-04-01",2962.84,2548.22,1.12168216016325,-0.000194204945874765
"2009-04-02",2965.74,2576.4,1.11374283310663,-0.000862731096589405
"2009-04-03",2934.25,2570.5,1.10438682845123,-0.0014684160363514
"2009-04-07",2968.52,2576.95,1.09731368806717,-0.00125319778292864
"2009-04-08",2867.17,2479.35,1.10471481114551,-0.00131012991862199
"2009-04-09",2915.02,2517.67,1.10630733311944,-0.00149374790928826
"2009-04-10",3009.38,2595.53,1.04039841354214,-0.000588202716918996
"2009-04-13",3050.37,2656.52,0.943818097204947,0.000983003546904279
"2009-04-14",3099.43,2676.87,0.939712566666776,0.00081040467913802
"2009-04-15",3143.82,2686.99,0.961812601879729,0.000388696194288359
"2009-04-16",3159.26,2687.11,0.986007132704273,0.000535308040752302
"2009-04-17",3119.42,2650.69,0.98617713691133,0.000590499075268841
"2009-04-20",3205.88,2707.67,0.996757688477642,0.000710574994678417
"2009-04-21",3205.08,2675.44,0.925330113919274,0.00182599808655061
"2009-04-22",3042.64,2576.28,0.994531255332069,0.000622021161264254
"2009-04-23",3059.71,2593.56,0.998951990217608,0.000441252685696893
"2009-04-24",3036.76,2572.89,1.00310392440613,0.000238000358745427
"2009-04-27",2916.11,2513.29,1.04292256755398,-0.000293298487832695
"2009-04-28",2959.95,2518.53,1.04502005634035,0.00026364179585448
"2009-04-29",3040.04,2605.37,1.01949108868497,8.61024361207205e-05
"2009-04-30",3086.22,2622.93,1.02140669884093,7.39041047626209e-05
"2009-05-04",3190.25,2714.3,1.0143122991551,8.90445623918433e-06
"2009-05-05",3220.62,2727.01,1.01234312403388,0.000294126798290896
"2009-05-06",3264.58,2764.98,1.02003377977163,0.000374536163903764
"2009-05-07",3242.63,2767.08,1.02251437326961,3.54206310122623e-05
"2009-05-08",3257.59,2789.22,1.00328735754818,0.000241282389027323
"2009-05-11",3134.57,2725.32,1.07118098623498,-0.00019421062872673
"2009-05-12",3212.14,2788.56,1.07114913306141,-0.00020800974400093
"2009-05-13",3234.15,2814,1.07828203936694,-0.000604245114425872
"2009-05-14",3246.56,2792.6,1.06318500366973,-0.000166650419645197
"2009-05-15",3270.74,2796.12,1.06224343112267,5.4191397520918e-05
"2009-05-18",3295.65,2810.57,1.07155535306719,0.000455456095924573
"2009-05-19",3325.53,2840.08,1.06456478339218,0.00067919542247546
"2009-05-20",3306.47,2812.87,1.06022283413164,0.000541273790133367
"2009-05-21",3247.48,2750.01,1.07023673210315,0.000499771690059567
"2009-05-22",3254.53,2740.68,1.06689631534688,0.000698198308611812
"2009-05-25",3271.5,2752.72,1.0716136131848,0.000726690297674859
"2009-05-26",3274.85,2719.76,1.08569083344065,0.0015610150590513
"2009-05-27",3276.75,2759.71,1.05128540568753,0.000829352706553948
"2009-06-01",3332.34,2858.34,0.969710439220832,-2.20030716466281e-05
"2009-06-02",3353.92,2865.1,0.970967016185438,-4.77255313773463e-05
"2009-06-03",3380.19,2939.39,0.930308270224104,-0.000497566869434471
"2009-06-04",3375.87,2953.75,0.912218303906219,-0.000893736859468362
"2009-06-05",3355.78,2939.31,0.932733570553642,-0.00136449051079687
"2009-06-08",3350.24,2948.48,0.846486556803696,-0.00058052965608185
"2009-06-09",3366.91,2960.56,0.84619873425388,-0.000526719982417239
"2009-06-10",3403.21,2989.6,0.847794515515347,-0.000426981125202099
"2009-06-11",3383,2961.63,0.752779941781755,0.000840407466564429
"2009-06-12",3309.59,2906.29,0.786918670053969,-3.00909416733715e-05
"2009-06-15",3356.71,2966.19,0.782094723712918,-7.22208651851415e-05
"2009-06-16",3349.35,2961.22,0.778741007950703,-0.000418333247116875
"2009-06-17",3403.96,3010.59,0.747820881066389,-0.000417183767489947
"2009-06-18",3431.28,3057.43,0.740343541870202,-0.000708818758862779
"2009-06-19",3434.05,3080,0.73024407650569,-0.000938140492906637
"2009-06-22",3405.13,3082.56,0.731067101765304,-0.000999523469781966
"2009-06-23",3392.11,3083.9,0.732971131744079,-0.00110293509349019
"2009-06-24",3431.44,3120.73,0.626657629816233,0.000180612041903462
"2009-06-25",3427.47,3117.92,0.584578677523159,-1.92740160964443e-05
"2009-06-26",3448.46,3128.42,0.582471278441805,7.62164651347479e-05
"2009-06-29",3476.79,3179.97,0.600330487218675,-0.000324269263105521
"2009-06-30",3452.26,3166.47,0.612591983260743,-0.000749410629886511
"2009-07-01",3503.75,3237.9,0.618876176284507,-0.000891452462394015
"2009-07-02",3540.51,3282.36,0.620108490704592,-0.000916672019964175
"2009-07-03",3584.86,3327.14,0.631920217780206,-0.000855346210853611
"2009-07-06",3592.64,3374.75,0.600271947119242,-0.000741628721753813
"2009-07-07",3589.19,3340.49,0.588696477626997,-0.000633330460565853
"2009-07-08",3633.43,3352.27,0.582399754158157,-0.00033733326679274
"2009-07-09",3701.79,3396.3,0.640403999212868,-0.000666614269609024
"2009-07-10",3719.97,3398.31,0.647846767208565,-0.00027362470541414
"2009-07-13",3754.34,3361.01,0.619529717753933,0.000632557262896123
"2009-07-14",3813.88,3454.75,0.612442877702691,0.000462994681622068
"2009-07-15",3848.63,3493.3,0.66506167974916,0.000500479679628463
"2009-07-16",3829.21,3501.24,0.670916058111849,0.000399185132250831
"2009-07-17",3852.86,3519.81,0.660284412374778,0.000640134685077908
"2009-07-20",3919.43,3591.12,0.668540435735624,0.00083893861595149
"2009-07-21",3824.29,3539.83,0.74965151498562,-0.000216361624659258
"2009-07-22",3894.56,3606.92,0.760094105535221,-0.000257998832389594
"2009-07-23",3933.11,3651.97,0.767117082960623,-0.000333264340983782
"2009-07-24",3907.97,3667.56,0.719013573938423,-3.29364114246923e-05
"2009-07-27",3972.64,3743.63,0.727959153385244,-2.91984695430969e-05
"2009-07-28",4022.91,3755.82,0.709316695293903,0.000495283964814827
"2009-07-29",3764.64,3558.51,0.946583237790386,-0.00190424534134075
"2009-07-30",3803.12,3634.82,0.934530762224454,-0.00194571996698402
"2009-07-31",3928.58,3734.62,0.962116452702641,-0.00167945450369883
"2009-08-03",4020.27,3787.03,0.966915330477441,-0.00107778720333881
"2009-08-04",4069.35,3786.62,0.950774715828572,-0.000413118513862235
"2009-08-05",4069.34,3740.94,0.921328608939012,0.000143310391134178
"2009-08-06",4015.42,3663.12,0.902326688609696,0.000456359538062385
"2009-08-07",3893.13,3555.1,0.91824962208259,0.000154776150910799
"2009-08-10",3933.05,3544.54,0.91859538873756,0.000816707025031073
"2009-08-11",3953.29,3556.38,0.914914931696872,0.00100599409745551
"2009-08-12",3770.14,3397.4,0.954628941976479,0.00094469728603826
"2009-08-13",3778.14,3440.82,0.947480626128183,0.000708536980106899
"2009-08-14",3609.7,3344.46,0.994156784250502,0.00010292688125334
"2009-08-17",3358.1,3140.27,1.04291173379798,0.000309024976285359
"2009-08-18",3424.77,3171.99,1.05510944089508,0.000316634580239827
"2009-08-19",3247.53,3014.57,1.05109847470752,3.71679559957384e-05
"2009-08-20",3374.35,3144.39,1.0323936963406,-0.000378806777658901
"2009-08-21",3468.04,3203.62,1.04092334381144,-0.000230942531453642
"2009-08-24",3541.8,3229.6,1.05758986156026,-0.000475593753843588
"2009-08-25",3485.92,3109.83,1.03742819483765,0.000696698935652764
"2009-08-26",3595.12,3172.39,1.05065468557005,0.00116526733309521
"2009-08-27",3629.51,3156.3,1.05160658741355,0.00191251094313368
"2009-08-28",3531.41,3046.78,1.0414169685662,0.00216266945288546
"2009-08-31",3278,2830.27,1.04792060554456,0.00241358011816895
"2009-09-01",3245.27,2843.7,1.0362860485924,0.00214552919308655
"2009-09-02",3265.07,2890.93,1.0272230424529,0.00175458986079144
"2009-09-03",3427.44,3051.96,1.01013401780377,0.00150887931356314
"2009-09-04",3489.06,3077.14,1.0182105708018,0.00223042141393575
"2009-09-07",3527.25,3104.21,1.02457163637847,0.00248566199380607
"2009-09-08",3592.81,3170.97,1.01698873851056,0.00202111179825243
"2009-09-09",3613.41,3194.91,0.991272474844902,0.00223456322429573
"2009-09-10",3581.68,3162.91,1.00479265849566,0.00269734264575668
"2009-09-11",3641.82,3238.13,0.990575116440691,0.00221915812719501
"2009-09-14",3736.58,3293.39,0.991163527556034,0.00221088601318475
"2009-09-15",3775.21,3302.64,0.991026838856408,0.00205162506777106
"2009-09-16",3781.06,3258.24,0.989433558638896,0.00214232419133334
"2009-09-17",3868.67,3320.1,0.994946376652871,0.0020597412497681
"2009-09-18",3739.73,3199.69,0.990863044987095,0.00217623932837793
"2009-09-21",3804.33,3208.6,0.993564904241995,0.00222791264336772
"2009-09-22",3708.2,3131.03,0.996334521129919,0.00213587579597082
"2009-09-23",3595.71,3060.07,0.997539571505287,0.0019407049691959
"2009-09-24",3568.67,3080.93,0.999042088855048,0.00182248482830848
"2009-09-25",3536.81,3058.53,0.980592139678789,0.00227326768728066
"2009-09-28",3434.66,2972.64,0.951807755544212,0.00251414138486485
"2009-09-29",3372.07,2972.29,0.945937777025805,0.00155855757619832
"2009-09-30",3400.62,3004.8,0.927619671371921,0.00166011695076641
"2009-10-09",3576.44,3163.71,0.935524530128265,0.00177383894355833
"2009-10-12",3597.86,3151.63,0.926119225882684,0.00175246339163826
"2009-10-13",3659.08,3198.52,0.92238074062207,0.00140181225419424
"2009-10-14",3692.65,3227.4,0.957289148127725,0.000761525662422949
"2009-10-15",3704.4,3239.64,0.945349730496121,0.000356329085519901
"2009-10-16",3716.9,3241.71,0.950063705826842,-3.56571550530056e-05
"2009-10-19",3808.18,3329.16,0.961555414766592,-0.000306685400882647
"2009-10-20",3865.83,3377.57,0.942425811659336,-3.70099043275779e-05
"2009-10-21",3839.95,3369.28,0.944087130159783,0.000289083617294433
"2009-10-22",3855.77,3347.32,0.943891088013028,0.000951814578408133
"2009-10-23",3908.44,3413.25,0.954653645659854,0.000840406503491693
"2009-10-26",3911.65,3414.24,0.950318745099206,0.000537556711631018
"2009-10-27",3807.98,3314.72,0.947126539688518,0.000498841400438984
"2009-10-28",3846.42,3329.33,0.952883664403994,0.000745248534648258
"2009-10-29",3777.5,3247.05,0.942867774431619,0.000988857701784361
"2009-10-30",3827.68,3280.37,0.944662237830796,0.00108455261616169
"2009-11-02",3955.78,3392.8,0.957694433120563,0.0012872794957868
"2009-11-03",4053.21,3435.43,0.957188511939082,0.00138542016355826
"2009-11-04",4083.48,3453.89,0.956871820871956,0.00120844831357663
"2009-11-05",4125.78,3464.32,0.975963464419999,0.000934381474402453
"2009-11-06",4145.14,3483.02,0.969564820409617,0.000771854817915911
"2009-11-09",4176.19,3495.79,0.974237801674467,0.000827393924950191
"2009-11-10",4182.77,3503.78,0.974818806908782,0.000318524122796177
"2009-11-11",4199.55,3495.67,0.963993445070164,0.000625546901816147
"2009-11-12",4213.25,3499.99,0.931833716713531,0.0011260172967207
"2009-11-13",4267.01,3518.72,0.936773278715485,0.00182495979662288
"2009-11-16",4364.97,3625.8,0.908892049284377,0.00187294981933119
"2009-11-17",4387.55,3628.35,0.881345107352409,0.00232293014052917
"2009-11-18",4406.78,3630.23,0.860287663531427,0.0032011031029404
"2009-11-19",4476.14,3642.44,0.858535515026877,0.00367221393895306
"2009-11-20",4508.29,3631.01,0.82376193646091,0.00395445202312502
"2009-11-23",4591.34,3665.51,0.838895370578059,0.00392548118563273
"2009-11-24",4347.66,3548.08,1.0109349073477,0.00228745130518025
"2009-11-25",4512.08,3629.63,1.04830744240656,0.00262130571158607
"2009-11-26",4328.41,3485.77,1.05775931831443,0.00265144753185242
"2009-11-27",4215.34,3382.51,1.04925030865779,0.00274862152429244
"2009-11-30",4405.33,3511.67,1.07351060539999,0.00299309876476602
"2009-12-01",4525.29,3560.83,1.08890286693326,0.00338585066049502
"2009-12-02",4591.38,3597.33,1.08542168453669,0.00364287349081425
"2009-12-03",4621.94,3590.88,1.0900861322289,0.00354474988740313
"2009-12-04",4506.08,3643.49,1.05453965747736,0.00252047632374908
"2009-12-07",4581.24,3668.83,1.05710233298288,0.00280823621441646
"2009-12-08",4571.76,3624.02,1.04889373642896,0.00305165759232768
"2009-12-09",4498.15,3554.48,1.04618548108929,0.00300981691628823
"2009-12-10",4536.56,3577.24,1.06144308355966,0.00275499644811703
"2009-12-11",4534.76,3575.02,1.06277204739003,0.00267999031000983
"2009-12-14",4513.59,3612.75,1.06609108509289,0.00224171628633066
"2009-12-15",4523.49,3583.34,1.0428286970688,0.00226539917790487
"2009-12-16",4506.04,3560.72,1.0426086723883,0.00229434052449555
"2009-12-17",4364.93,3480.15,1.0682407568219,0.00178901054901487
"2009-12-18",4203.48,3391.74,1.10195262907102,0.00152119245396162
"2009-12-21",4256.39,3396.62,1.10335644073155,0.00177403210785317
"2009-12-22",4136.82,3305.54,1.10522481069188,0.00185871203591571
"2009-12-23",4210.17,3336.48,1.11174479969816,0.00189497215312206
"2009-12-24",4345.3,3438.82,1.10049621769864,0.00176062638880736
"2009-12-25",4376.19,3424.78,1.09453308631043,0.00191403532020052
"2009-12-28",4447.21,3478.43,1.12842551016553,0.0022696339340246
"2009-12-29",4463.6,3500.74,1.12377535603606,0.00200049143087366
"2009-12-30",4446.07,3558.86,1.0831812399499,0.00110119101508513
"2009-12-31",4485.25,3575.68,1.08044766038862,0.000819872765079111
"2010-01-04",4510.53,3535.23,1.06552324157079,0.00105206752338653
"2010-01-05",4557.48,3564.04,1.05900763354795,0.000828051316230885
"2010-01-06",4550.28,3541.73,0.988758000698039,0.00164157455207612
"2010-01-07",4459.15,3471.46,0.957786592660822,0.00108370837291878
"2010-01-08",4514.45,3480.13,0.941110986347548,0.00151011054984896
"2010-01-11",4542.95,3482.05,0.941875222010707,0.00164387665960212
"2010-01-12",4639.63,3534.92,0.906300165393013,0.00158424364247207
"2010-01-13",4591.02,3421.14,0.794634088736255,0.00158591790312354
"2010-01-14",4714.1,3469.05,0.818468624269001,0.00191949420929821
"2010-01-15",4747.65,3482.74,0.820735907722494,0.00178033691284331
"2010-01-18",4829.06,3500.68,0.927816063032561,0.00357849857240233
"2010-01-19",4830.02,3507.48,0.916390436402891,0.00316825678291196
"2010-01-20",4651.07,3394.43,0.969631233538407,0.00272331397544752
"2010-01-21",4667.21,3408.57,0.966473335002981,0.00261680943328714
"2010-01-22",4537.88,3366.2,0.994438971570326,0.00206859367292997
"2010-01-25",4481.16,3328.01,0.999099694108419,0.00203123426901976
"2010-01-26",4294.38,3242.8,1.08612718349584,0.00230369470174507
"2010-01-27",4267.11,3198.57,1.08313696917254,0.00220706495446828
"2010-01-28",4336.38,3206.57,1.09228704668799,0.00258930157227858
"2010-01-29",4374.65,3204.16,1.06833692358406,0.00306783292879434
"2010-02-01",4331.37,3152.71,1.01584411469167,0.00351637907192113
"2010-02-02",4301.77,3146.19,1.01103470014475,0.00297604016629994
"2010-02-03",4363.08,3230.72,0.933026735387779,0.00252788737254943
"2010-02-04",4408.44,3218.8,0.91882645800612,0.00267388873730548
"2010-02-05",4311.29,3153.09,0.929215651781006,0.0024630602275761
"2010-02-08",4310.89,3150.99,0.930528980721424,0.00212068351234026
"2010-02-09",4311.89,3169.19,0.9211237437514,0.00186597866387846
"2010-02-10",4366.25,3214.13,0.920819668980752,0.00192406721468058
"2010-02-11",4356.52,3220.4,0.989052356073192,0.00265080712229195
"2010-02-12",4416.22,3251.28,0.990479563012553,0.00265791642028772
"2010-02-22",4419.55,3233.35,1.00972684627289,0.00235908803807845
"2010-02-23",4459.15,3198.63,0.987793666601706,0.00286964022123523
"2010-02-24",4556.28,3244.48,1.00248768195345,0.00301169179225514
"2010-02-25",4629.96,3292.13,0.988528009816555,0.00304127001367547
"2010-02-26",4634.67,3281.67,0.983206556020156,0.00283890935947374
"2010-03-01",4686.27,3324.42,0.971593625033037,0.00257400713365514
"2010-03-02",4690.29,3311.24,0.959221015576454,0.00248764816333275
"2010-03-03",4758.43,3335.08,1.08064668630731,0.0021547549760983
"2010-03-04",4586.52,3250.57,1.09957654523017,0.0015134233626953
"2010-03-05",4604.59,3259.76,1.09749201193054,0.00144412997993076
"2010-03-08",4654.58,3286.18,1.08499490236528,0.00110118217779878
"2010-03-09",4660.13,3305.86,1.07777947683447,0.000974390248517852
"2010-03-10",4598.99,3279.69,1.06344989214563,0.000883170875630321
"2010-03-11",4562.87,3276.71,1.06510661828619,0.000687630292426043
"2010-03-12",4492.86,3233.13,1.03235017783481,0.00108917220791478
"2010-03-15",4454.76,3183.18,1.00871041043001,0.00133115111202213
"2010-03-16",4491.46,3203.97,0.90128423079764,0.00187871538562079
"2010-03-17",4616.05,3273.92,0.945209413746424,0.00191211120392566
"2010-03-18",4630.95,3267.55,0.938257607131822,0.00162356111822391
"2010-03-19",4663.9,3293.87,0.938075362811763,0.00129130974254231
"2010-03-22",4690.2,3302.63,0.955482858214882,0.00119564814843253
"2010-03-23",4658.63,3275.57,0.950608453047882,0.00140105365671585
"2010-03-24",4683.06,3276.67,1.04701065043882,0.00189051977129649
"2010-03-25",4620.75,3229.13,1.06005303009345,0.00147585940181666
"2010-03-26",4686.93,3275,1.03968666728701,0.00149148779967752
"2010-03-29",4723.61,3358.54,0.920075979422767,0.00111082653991263
"2010-03-30",4744.42,3366.71,0.925970349180538,0.00134020499101389
"2010-03-31",4756.16,3345.61,0.918342028134616,0.00164427206800155
"2010-04-01",4827.21,3391.94,0.92029561429053,0.00184880098648012
"2010-04-02",4843.17,3407.35,0.912177323155304,0.00167024054131801
"2010-04-06",4852.9,3405.15,0.919303032056735,0.00155125367997004
"2010-04-07",4863.64,3386.95,0.966435858541656,0.00106814112262446
"2010-04-08",4864.92,3346.74,0.906287531914587,0.00126113055813486
"2010-04-09",4939.18,3379.17,0.912701885253706,0.00137587083219725
"2010-04-12",4976.38,3351.48,0.882912570912378,0.00176842751487975
"2010-04-13",4919.87,3391.72,0.818411192786979,0.00109594106660806
"2010-04-14",4977.51,3403.71,0.827703344911312,0.00124416633545809
"2010-04-15",4914.75,3394.57,0.825224112325924,0.000613956105177667
"2010-04-16",4898.67,3356.33,0.671247349494764,0.00149447679741759
"2010-04-19",4688.84,3176.42,0.743938735675111,0.00125327441431128
"2010-04-20",4749.93,3173.37,0.738656699848269,0.0015448639926002
"2010-04-21",4893.98,3236.68,0.789098182369859,0.00220238901184008
"2010-04-22",4902.4,3201.54,0.766009887995498,0.00275835184159319
"2010-04-23",4864.16,3190,0.769251267204137,0.00283152168096972
"2010-04-26",4866.55,3172,0.751440612824446,0.00315355785443235
"2010-04-27",4739.27,3108.41,0.794295182632464,0.00270888361187343
"2010-04-28",4714.43,3097.35,0.795929220454195,0.00252835612794822
"2010-04-29",4561.4,3060.06,0.806601844922062,0.00144329575824476
"2010-04-30",4438.68,3067.37,0.784257681677172,0.000277573076306841
"2010-05-04",4434.13,3019.45,0.760013120043291,0.000557476637190664
"2010-05-05",4564.81,3036.39,0.791055535023947,0.00136079921324294
"2010-05-06",4419.78,2896.86,0.772988716999983,0.00145034243495877
"2010-05-07",4350.76,2836.79,0.772870624204438,0.00129740174746934
"2010-05-10",4269.11,2858.23,0.731956978414422,0.00038645885489272
"2010-05-11",4144.35,2800.82,0.751335133344169,-0.00013030704320787
"2010-05-12",4042.52,2818.16,0.751853829785729,-0.00072344695335581
"2010-05-13",4157.84,2886.91,0.788653337741986,-0.000286733197256007
"2010-05-14",4184.84,2868.02,0.787567839865323,-0.000150910698318424
"2010-05-17",3915.75,2714.72,0.881761796924927,-0.000344626305252776
"2010-05-18",3972.15,2771.35,0.872601547320144,-0.000515548117502834
"2010-05-19",3977.38,2762.17,0.872356088557523,-0.000462720358677706
"2010-05-20",3901.26,2726.02,0.875353287892404,-0.000928211648628998
"2010-05-21",3982.39,2768.79,0.897243521484078,-0.000914190458956269
"2010-05-24",4163.48,2873.47,0.930778483890721,-0.000574625914858642
"2010-05-25",4133.35,2813.94,0.919141515258078,-0.000743454026048405
"2010-05-26",4144.66,2813.94,0.951714780946418,0.000289343572948118
"2010-05-27",4218.64,2859.98,0.949426530323947,7.41659967116219e-05
"2010-05-28",4235.32,2850.3,0.952891546842253,0.000667749370352224
"2010-05-31",4104.36,2773.26,0.964589075576096,0.000318333760666592
"2010-06-01",4025.79,2744.16,1.00709034662086,-7.93025382666891e-05
"2010-06-02",4083.62,2757.53,1.0106298838379,-0.000214690827055845
"2010-06-03",4053.99,2736.08,0.985589656054756,-0.000668706586088314
"2010-06-04",4089.03,2744.39,0.99762237408822,-0.00083491626714197
"2010-06-07",4072.57,2695.72,0.981613147745127,-0.000325899956750615
"2010-06-08",4109.32,2699.34,0.986725893650249,-0.000243559961388864
"2010-06-09",4211.88,2782.13,0.963473896811201,-0.000289160468195939
"2010-06-10",4223.57,2750.02,0.954192778549276,0.000199586398983565
"2010-06-11",4198,2758.87,0.933374304499549,0.000526856084986625
"2010-06-17",4145.24,2742.73,0.94972881789125,0.0013186907952389
"2010-06-18",3972.29,2696.17,0.992917460903415,0.000159075745470592
"2010-06-21",4087.02,2780.66,0.971382555556675,-0.000770419381153758
"2010-06-22",4119.72,2783.72,1.02836753187167,-0.000903113194713106
"2010-06-23",4094.57,2758.5,1.03751966473675,-0.000979426790561895
"2010-06-24",4095.29,2757.5,1.05828988471152,-5.29537125687475e-05
"2010-06-25",4028.43,2736.29,1.04892193852165,-6.59064126108972e-05
"2010-06-28",3961.38,2716.78,1.07609337069367,0.000692560311073351
"2010-06-29",3736.98,2592.02,1.10157703493383,0.000462153340930582
"2010-06-30",3664.46,2563.07,1.11000677816155,-0.000201430281085889
"2010-07-01",3606.59,2526.07,1.08266970387681,-8.94536099824415e-05
"2010-07-02",3585.58,2534.1,1.09853002078122,-8.06710716960535e-05
"2010-07-05",3563.88,2512.65,1.09660642844447,-0.00014342122488393
"2010-07-06",3665.33,2562.9,1.10705469682472,0.00025386409798236
"2010-07-07",3718.66,2580.48,1.10750412473272,0.000372499948829398
"2010-07-08",3698.34,2575.92,1.08787582410434,6.65078376198718e-05
"2010-07-09",3807.6,2647.1,1.12266952295988,-0.000394476524277923
"2010-07-12",3849.52,2676.22,1.12055739557009,-0.000533624069714973
"2010-07-13",3788.75,2634.59,1.11679246705301,-0.000472462057110394
"2010-07-14",3824.05,2653.61,1.12006910182742,-0.000681066064867759
"2010-07-15",3735.4,2608.52,1.12722083529682,-0.000784142590700591
"2010-07-16",3757.43,2616.13,1.12124823848942,-0.000462105651610557
"2010-07-19",3842.31,2682.47,1.09717017362042,-0.00097250602403852
"2010-07-20",3951.36,2741.5,1.11267604100171,-0.00087710795075788
"2010-07-21",3959.43,2747.34,1.11073121721296,-0.00106315771718672
"2010-07-22",4017.86,2781.29,1.15180773275918,-0.00159968500807719
"2010-07-23",4015.47,2793.08,1.15034910623744,-0.00202963790661143
"2010-07-26",4071.09,2811.05,1.19087944241956,-0.00148950640978737
"2010-07-27",4068.86,2795.72,1.21471214540757,-0.00185796583902217
